seller_id,seller_city,seller_state,total_orders,total_transaction_revenue,total_freight_value,total_payment_value,average_order_value,average_review_score,first_order_month,last_order_month,active_months,total_products_sold,processing_time_days,total_subscription_fee
3d290fe363c60a77498c1126fd3fb8d3,itapevi,SP,1.0,23.41,35.06,234.04,19.99,5.0,2017-03,2017-06,3,1,3.4934837962962964,137.7
3d39fbf22a665714baf62fae36029e23,campinas,SP,1.0,263.5,130.63,2634.83,262.4,5.0,2017-01,2017-11,6,1,1.1444155092592592,275.4
3d3ccf2b2f8134b10dce9dd446f0e075,ibitinga,SP,1.0,75.05,141.93,750.53,93.5,4.0,2018-06,2018-08,2,1,2.216435185185185,91.8
3d4824f20035949c710eaf111f869d39,sorocaba,SP,2.0,78.65,133.31,786.54,31.034999999999997,5.0,2018-06,2018-08,3,3,2.5431944444444445,137.7
3d49bfdd1b43a7fe169b3740067acc61,montes claros,MG,1.0,17.71,42.07,177.07,67.5,4.5,2018-07,2018-08,2,1,0.6469039351851853,91.8
3d4b1ae7539303b5704493798893e82c,sao paulo,SP,2.0,207.20000000000002,160.85,2072.13,82.5,5.0,2017-12,2018-03,3,3,1.4563310185185185,137.7
3d5d0dc7073a299e31fa718ce1bc00b6,rio de janeiro,RJ,6.0,95.73,323.65,957.49,27.9,5.0,2018-06,2018-08,3,2,1.4335358796296296,137.7
3d621842b2ed28e2b474132480edac3c,sao paulo,SP,2.0,99.72,123.21,997.1400000000001,14.99,5.0,2017-08,2017-12,4,1,3.15744212962963,183.6
3d62f86afa7c73be2628a3be1423f5a0,jacarei,SP,1.0,5.4399999999999995,42.42,54.42,6.0,4.0,2017-12,2018-01,2,1,3.9866319444444445,91.8
3d68c634a99a1ba46dbca3967a69c623,nova trento,SC,1.0,85.77000000000001,263.7,857.7,297.0,5.0,2018-07,2018-08,2,1,0.518900462962963,91.8
3d700782d7818f2c1e0d7a9e9d75fc00,sertanopolis,SP,1.0,23.509999999999998,85.41,235.11,49.9,5.0,2017-04,2017-07,3,1,1.5059606481481482,137.7
3d871de0142ce09b7081e2b9d1733cb1,campo limpo paulista,SP,58.0,12743.46,22556.23,127434.6,79.0,5.0,2017-03,2018-08,18,5,2.558917824074074,826.1999999999999
3d8fa2f5b647373c8620330c4e077a9f,sao paulo,SP,8.0,440.05,752.56,4400.23,69.99,5.0,2018-04,2018-08,5,2,2.591099537037037,229.5
3da38366e7bd9baf6369071f782ecdf0,fortaleza,CE,1.0,8.64,26.96,86.43,59.47,1.0,2018-01,2018-01,1,1,22.50747685185185,45.9
3db66a856d18a9cba7c9241fc5221c50,ponte nova,MG,6.0,1225.03,2185.87,12248.95,69.9,5.0,2017-04,2018-08,14,2,3.8008449074074075,642.6
3dbbce181edfaa4a597ec858c382d2ec,curitiba,PR,2.0,177.60999999999999,440.27,1776.24,33.9,5.0,2017-04,2017-12,7,3,2.859299768518518,321.3
3dc69bf2c42f0568a5c4791ec3fd3745,sao paulo,SP,1.0,16.76,17.62,167.62,150.0,3.0,2018-02,2018-02,1,1,0.3635763888888889,45.9
3ded4e2d5f135cb103e5949d7263d2dd,pouso alegre,MG,1.0,6.24,12.48,62.38,49.9,5.0,2018-02,2018-02,1,1,0.7108796296296296,45.9
3df020b72d3d44b3af9d110fa3940b65,jales,SP,3.0,1748.62,1822.02,17486.62,49.9,5.0,2017-07,2018-08,14,6,1.176695601851852,642.6
3dfd3dc96f7f8598eca74e9ac8a2fa31,sao paulo,SP,1.0,29.63,96.85,296.23,25.0,5.0,2017-11,2018-06,4,2,2.1673032407407407,183.6
3e35a8bb43569389d3cebef0ce820f69,sao paulo,SP,1.0,16.94,28.88,169.36,27.9,5.0,2018-04,2018-04,1,2,5.188148148148148,45.9
3e46a38ee171c503c3b4a3f23fe3bf0c,sorocaba,SP,1.0,6.9,9.11,69.01,59.9,5.0,2018-06,2018-06,1,1,2.969236111111111,45.9
3e51f9cbe317bc3a88f2c76583811ee4,sao paulo,SP,1.0,8.48,8.69,84.78,76.09,5.0,2018-08,2018-08,1,1,3.629699074074074,45.9
3e8bd881d92466e63ba9e3e809cd3c50,rio de janeiro,RJ,2.0,229.17,167.77,2291.64,229.9,5.0,2018-02,2018-04,3,2,0.8736979166666667,137.7
3ea00e1dea2b0659dbaf654735929220,curitiba,PR,1.0,64.99,144.97,649.97,75.0,5.0,2017-02,2018-03,7,1,0.8762268518518519,321.3
3ea08c48e851106d2f584349daba335f,barbacena,MG,1.0,19.29,22.94,192.94,170.0,4.0,2018-06,2018-06,1,1,4.696099537037037,45.9
3ef37b7ca6dd2b80bd8af81a62504996,sao paulo,SP,1.0,74.1,40.97,740.97,350.0,4.5,2017-03,2017-09,2,1,6.202274305555555,91.8
3f0e48d209018b466fcd3bb4ccfeb520,curitiba,PR,1.0,671.64,255.79999999999998,6716.36,499.9,4.5,2017-08,2018-01,5,2,0.9142939814814814,229.5
3f2af2670e104d1bcb54022274daeac5,terra boa,PR,1.0,144.76,345.6,1447.7,99.4,4.0,2017-12,2018-05,3,2,3.258721064814815,137.7
3f3486b61f45078d4f31ee5e43d8c5bb,sao paulo,SP,4.0,465.3,955.5699999999999,4653.13,75.0,5.0,2017-12,2018-08,9,1,0.9729861111111111,413.09999999999997
3f8034bfc6b8b4135534975d49f04c63,curitiba,PR,2.0,225.25,249.03,2252.41,67.45,4.0,2017-01,2017-05,5,4,0.35260416666666666,229.5
3f84fefc07dc159b268d4a77d3e8c425,fazenda rio grande,PR,1.0,25.2,51.32,251.92000000000002,56.8,5.0,2018-05,2018-06,2,1,2.789571759259259,91.8
3f995f07c49d0d55a99d5c54957f7d81,itapecerica da serra,SP,3.0,451.99,686.95,4520.25,99.0,5.0,2017-04,2018-08,12,1,0.9276331018518519,550.8
3f9be91358837bff69df67edfa3e42e8,londrina,PR,2.0,76.07000000000001,132.36,760.75,45.0,5.0,2018-03,2018-05,3,2,1.0753240740740742,137.7
3f9c56764fabca627406093dcb3ef0b4,rio de janeiro,RJ,2.0,101.51,105.64999999999999,1014.9499999999999,129.9,5.0,2018-01,2018-04,3,1,1.32875,137.7
3fac58ce0ad699020c7944d53c41329c,sao paulo,SP,2.0,326.32,183.02,3262.8399999999997,49.9,5.0,2018-05,2018-08,4,3,1.2820949074074075,183.6
3fadb4cba4c35bce6a7eaf9872d5623a,caxias do sul,RS,1.0,50.230000000000004,68.02000000000001,502.18,41.9,4.0,2017-04,2017-05,2,2,1.502210648148148,91.8
3faf68a3b0af94b10bac70d86077be49,holambra,SP,1.0,144.22,119.16,1442.0900000000001,188.99,5.0,2017-02,2017-05,4,1,8.661712962962962,183.6
3fd1e727ba94cfe122d165e176ce7967,araraquara,SP,7.0,379.35,564.98,3793.12,104.9,5.0,2017-12,2018-04,5,2,1.5486458333333333,229.5
3fe7120d6257285ac6a3ce7cb071ccec,governador valadares,MG,2.0,22.82,28.28,228.26,99.99,3.5,2018-01,2018-01,1,1,3.4066724537037034,45.9
3fefda3299e6dfaea3466ef346a3571a,curitiba,PR,1.0,22.52,16.21,225.21,209.0,4.0,2017-08,2017-08,1,1,2.7971296296296297,45.9
4003520d80d0bad1d5623f7aa3c63cda,rio de janeiro,RJ,1.0,8.67,16.74,86.74,70.0,1.0,2017-09,2017-09,1,1,1.8075578703703703,45.9
402916f742e5c740cc751493d9cf5053,guanhaes,MG,8.0,124.07,188.83,1240.83,154.0,5.0,2018-08,2018-08,1,1,0.7900231481481481,45.9
403aa86912527d730337ffcb0fb096ab,belo horizonte,MG,1.0,825.1700000000001,197.49,8251.72,274.99,4.0,2017-01,2017-11,6,1,2.9088078703703704,275.4
4049512728d969bec69f84088b012416,belo horizonte,MG,1.0,80.39,160.43,803.89,37.48,5.0,2017-04,2018-02,5,2,2.6635069444444444,229.5
404e1ba01358af4cd63f679b2c4d1fa1,juiz de fora,MG,1.0,97.17,194.72,971.62,29.9,5.0,2017-08,2018-08,6,3,2.631064814814815,275.4
406740ee611378a662d274c7d8c43c4a,vitoria,ES,4.0,268.43,223.60000000000002,2684.2599999999998,256.0,5.0,2018-03,2018-04,2,2,1.3652314814814814,91.8
406822777a0b9eb5c50e442dd4cd3ec5,tatui,SP,4.0,470.37,947.39,4704.25,59.9,5.0,2017-11,2018-08,10,2,1.4914409722222222,459.0
4091f77d8c768fc3e81c20761471761d,sao paulo,SP,2.0,130.99,230.87,1309.87,94.5,3.0,2018-01,2018-08,4,1,1.2501793981481482,183.6
40d54b51e962dbe09cabbcfd33298dee,santo andre,SP,2.0,703.28,548.06,7032.67,251.45,5.0,2017-07,2018-08,11,3,1.3791261574074074,504.9
40db9e9aa57f7bb151bcda6b0f9bdbb7,recife,PE,2.0,2192.54,652.17,21925.38,1885.0,1.0,2018-02,2018-08,5,1,4.897042824074074,229.5
40ec8ab6cdafbcc4f544da38c67da39a,francisco beltrao,PR,2.0,15.7,39.2,157.0,58.9,5.0,2018-08,2018-08,1,1,1.858449074074074,45.9
411f3b52d857390502ee4e4d5ceabc2d,ribeirao pires,SP,3.0,345.86,334.67,3458.59,24.33,5.0,2018-04,2018-08,5,4,0.9683159722222222,229.5
4125d9385a25e82d2f72d3a0fd55bc3f,santos,SP,1.0,6.13,18.4,61.3,42.9,5.0,2018-08,2018-08,1,1,4.812407407407408,45.9
412a4720f3e9431b4afa1476a1acddbe,campinas,SP,2.0,302.71999999999997,511.06,3026.98,51.849999999999994,5.0,2017-09,2018-08,10,2,0.7685648148148148,459.0
4170f6a9367e6b5d6401d03ce6d54569,brasilia df,DF,1.0,97.45,93.03,974.63,139.0,5.0,2017-10,2017-12,3,2,4.8586226851851855,137.7
417a1e6c7321084d2a0ae0d023cfad93,imigrante,RS,1.0,6.14,12.48,61.38,48.9,5.0,2018-01,2018-01,1,1,2.112060185185185,45.9
41958cbd3335433c8740300e8cd600d5,sao paulo,SP,1.0,4.04,7.39,40.38,32.99,5.0,2018-06,2018-06,1,1,3.9720601851851853,45.9
41ab63a91b8b264e8c8780368bf1dd5b,belo horizonte,MG,1.0,373.57,302.27,3735.66,239.0,5.0,2017-10,2018-07,7,3,7.557696759259259,321.3
41b14765bd56c8ad10971074380f9c0c,santo andre,SP,1.0,76.03,110.14,760.4,34.5,5.0,2018-03,2018-07,5,3,0.9347337962962963,229.5
41b39e28db005d9731d9d485a83b4c38,santo andre,SP,9.0,3073.75,4062.19,30737.96,49.9,5.0,2017-01,2018-08,20,6,1.9302662037037037,918.0
41b86b552e54e3a7009596125aa8b167,sao paulo,SP,5.0,220.36,234.61,2203.46,125.9,5.0,2017-03,2017-04,2,2,1.8174189814814814,91.8
41c2bad7229b0c25e6becf179ebf63ff,natal,RN,5.0,122.58,189.92,1225.5400000000002,34.0,5.0,2017-11,2018-07,4,2,0.8569560185185185,183.6
41c9d3997dd3c072c31139dc5bb5761f,araxa,MG,1.0,111.05,111.74000000000001,1110.54,299.9,4.0,2017-01,2017-03,3,1,9.22130787037037,137.7
41da412d33e8da4f22baf55cb1bde82c,domingos martins,ES,2.0,229.49,410.62,2294.82,35.0,5.0,2018-01,2018-06,6,3,0.9277083333333334,275.4
41e0fa5761c886a630994a55c12087e7,guaruja,SP,1.0,39.85,59.42,398.42,84.75,5.0,2018-04,2018-06,3,1,3.1458680555555554,137.7
4200ddf1967c5e41e48db62bc6d4b5ac,sao bernardo do campo,SP,2.0,338.17,418.45,3381.38,16.9,5.0,2017-08,2018-04,8,8,1.1827893518518517,367.2
4221a7df464f1fe2955934e30ff3a5a1,bahia,BA,1.0,108.9,239.54,1089.04,169.9,5.0,2018-06,2018-08,3,1,5.711759259259259,137.7
422be4cc81a457fdb46f47edeb968ae5,ibitinga,SP,1.0,31.74,77.47,317.37,239.9,5.0,2017-01,2017-01,1,1,7.644722222222223,45.9
427165bf50f8ca07efc7bdc2bfcf1688,americana,SP,5.0,169.28,89.4,1692.9,440.0,4.0,2018-04,2018-04,1,1,0.9890162037037037,45.9
42b6488f5b8246d9141712abd4b1b693,maringa,PR,1.0,28.979999999999997,41.81,289.8,123.995,4.0,2018-04,2018-08,2,1,1.4713541666666667,91.8
42b729f859728f5079499127a9c2ef37,sao paulo,SP,12.0,861.21,1259.79,8611.39,26.015,5.0,2018-01,2018-08,8,6,1.5545891203703703,367.2
42bde9fef835393bb8a8849cb6b7f245,brasilia,DF,3.0,990.08,767.37,9901.25,189.0,5.0,2017-07,2018-08,9,3,1.0884606481481482,413.09999999999997
42d4b7e70819438f5ada61c965e92d7e,goiania,GO,1.0,30.240000000000002,51.18,302.34000000000003,15.3,1.0,2018-03,2018-03,1,3,9.130636574074074,45.9
42ef3192a9ff87a22d1867b74b3ee205,santo andre,SP,3.0,165.6,314.21000000000004,1655.97,41.5,5.0,2018-01,2018-08,7,1,3.076655092592593,321.3
42fa4ee7240e9b8eb4576358ec142ba7,caxias do sul,RS,3.0,426.64,506.04,4266.35,185.0,5.0,2018-02,2018-07,6,1,0.8590046296296296,275.4
42fb44130ac3134cde8e35cf8ec7df25,pinhalzinho,SP,2.0,6.93,25.48,69.28,21.9,5.0,2017-03,2017-03,1,1,0.9355034722222222,45.9
430315b7bb4b6e4b3c978f9dfa9b0558,sao paulo,SP,2.0,360.35999999999996,564.22,3603.58,69.0,5.0,2018-01,2018-08,7,2,3.049189814814815,321.3
4305fe92735c8a43d154ff6dd2b8d927,coronel fabriciano,MG,3.0,362.89,393.54,3628.8599999999997,139.9,5.0,2017-07,2018-08,5,2,2.0838310185185187,229.5
431050a06a317f2b38168dec3dcd2b46,sao paulo,SP,2.0,148.46,198.3,1484.5,139.0,5.0,2018-04,2018-07,4,1,2.8996412037037036,183.6
431af27f296bc6519d890aa5a05fdb11,ribeirao preto,SP,7.0,1696.54,2157.9,16964.38,119.9,5.0,2017-04,2018-07,16,4,3.9666956018518515,734.4
4324dd16853115efb0fd9d0d131ba6f4,sao jose do rio pardo,SP,1.0,247.79999999999998,340.11,2478.32,78.85,5.0,2017-05,2018-03,7,3,0.8518981481481481,321.3
432c37c9dfba871172ec162e20118b8c,brasilia,DF,3.0,561.66,1003.8199999999999,5616.74,33.0,5.0,2017-03,2018-04,14,4,3.588622685185185,642.6
432c67955c0acd1fd6b0b5d678766a71,sao paulo,SP,1.0,44.96,60.65,449.65,389.0,5.0,2016-10,2016-10,1,1,3.2900347222222224,45.9
43402bdf22aa2310e8f99e2f94f78628,ribeirao pires,SP,2.0,108.62,187.15,1086.06,89.99,4.0,2018-05,2018-06,2,2,2.7189814814814817,91.8
4342d4b2ba6b161468c63a7e7cfce593,rio de janeiro,RJ,1.0,56.339999999999996,34.54,563.44,264.45,1.0,2018-05,2018-07,2,1,3.770399305555556,91.8
436bf27f2f18474fc6047702e9f8a866,campinas,SP,1.0,4.44,14.52,44.42,29.9,5.0,2017-01,2017-01,1,1,4.998796296296296,45.9
4371b634e0efc0e22b09b52907d9d469,sao paulo,SP,7.0,1293.19,1443.16,12931.5,75.0,5.0,2017-06,2018-08,14,4,1.187488425925926,642.6
43753b27d77860f1654aa72e251a7878,barro alto,BA,1.0,6.63,42.38,66.28,23.9,5.0,2017-09,2017-09,1,1,3.5200694444444443,45.9
4391ea5c5990502176a1dcda44a2373d,porto alegre,RS,1.0,485.62,135.3,4856.22,398.0,5.0,2017-10,2018-05,3,2,0.9286921296296297,137.7
439a47cc365d6e3bd526812ea9de3c29,mogi das cruzes,SP,1.0,334.94,224.43,3349.47,104.0,4.0,2017-08,2018-07,6,4,0.8056365740740741,275.4
43a1d4bab73b816e44ef4e4facd9f9b5,maringa,PR,1.0,20.54,15.5,205.4,189.9,4.0,2017-02,2017-02,1,1,1.8347569444444445,45.9
43a5d4a57af536fddc96d08be3afdfcb,varginha,MG,1.0,17.91,24.83,179.13,75.0,1.0,2017-06,2017-06,1,1,12.765115740740741,45.9
43b2c864251aa0ce4030c746984e088a,brasilia,DF,1.0,5.21,17.17,52.07,34.9,1.0,2018-07,2018-07,1,1,1.8554513888888888,45.9
43f8c9950d11ecd03a0304a49e010da6,carapicuiba,SP,4.0,480.71,599.14,4807.22,89.99,5.0,2017-07,2018-05,9,1,1.110127314814815,413.09999999999997
44073f8b7e41514de3b7815dd0237f4f,brasilia,DF,7.0,2391.68,3202.81,23915.920000000002,99.0,4.0,2017-02,2018-08,18,3,1.77265625,826.1999999999999
440dd6ab244315c632130ecfb63827b1,votuporanga,SP,4.0,1551.65,2163.79,15516.15,144.25,4.0,2016-10,2018-08,21,2,1.8849363425925927,963.9
443d880f15cbd3572885e1d44bf2c478,marilia,SP,1.0,25.0,30.2,250.0,47.4,2.0,2017-07,2017-07,1,2,5.064444444444445,45.9
4450bd8327d471c4a11a83d1445b1b62,cotia,SP,1.0,21.46,15.56,214.56,199.0,5.0,2017-04,2017-04,1,1,1.423125,45.9
446cc09cdbb130904da114e807dbec40,sao paulo,SP,1.0,30.700000000000003,54.17,306.97,16.9,5.0,2018-03,2018-06,3,1,0.9416203703703704,137.7
44717f64ec2a457979cf83c429077666,santa rosa,RS,2.0,24.35,63.91,243.37,18.0,5.0,2018-08,2018-08,1,2,0.135,45.9
447d377bdb757058acb569025ee18a93,carazinho,RS,1.0,8.3,18.02,83.01,64.99,5.0,2018-02,2018-02,1,1,3.219224537037037,45.9
44ed138eca6214d572ce1d813fb0049b,canoas,RS,2.0,29.849999999999998,56.01,298.53999999999996,39.9,5.0,2018-08,2018-08,1,2,5.6060995370370375,45.9
44f091b5abab8018f682fce8124b85e5,sao paulo,SP,1.0,38.910000000000004,34.78,389.17999999999995,90.0,4.0,2017-09,2017-11,3,1,13.654224537037036,137.7
45213867cefbf2cd4c6177e10216a951,araras,SP,1.0,538.92,433.74,5389.16,322.75,4.0,2017-01,2017-10,9,1,1.7518055555555554,413.09999999999997
4559697a8f7e637227c2eeaed843baff,presidente prudente,SP,3.0,420.08,716.05,4201.2,69.9,5.0,2017-02,2018-06,12,1,1.526099537037037,550.8
455befea1bb853c75ccbca94cff26e5c,resende,RJ,1.0,4.2,22.06,42.05,19.99,3.0,2018-06,2018-06,1,1,3.45525462962963,45.9
455c5640e8c5bd1b2ee85c0158f85727,luiz alves,SC,1.0,617.04,410.61,6170.31,719.95,4.5,2018-02,2018-05,4,1,1.071712962962963,183.6
455f46ef09a9e45667e2981df84b5cc2,sorocaba,SP,1.0,4.82,18.31,48.21,29.9,4.0,2018-08,2018-08,1,1,8.667164351851852,45.9
457fe919b032a3f7dadba6fb92cf7855,paulinia,SP,3.0,181.07,141.22,1810.53,76.945,5.0,2018-05,2018-08,3,2,1.6714004629629629,137.7
458c6fa920810ce2492da71bc26d9eec,catanduva,SP,2.0,86.24,105.61,862.37,378.38,2.5,2017-12,2017-12,1,1,4.838269675925925,45.9
458d868c9642f55f18f04e951a3fdde6,porto alegre,RS,1.0,282.27,104.75,2822.75,1359.0,5.0,2017-05,2017-08,2,1,6.036197916666667,91.8
45a3d05fb00435e52a28859dd03703b3,guarulhos,SP,1.0,132.38,24.79,1323.79,1299.0,5.0,2017-02,2017-02,1,1,16.158310185185186,45.9
45ba18c210d42734ec52c0c1c574e9ee,sao roque,SP,6.0,504.76,767.01,5047.63,55.99,4.0,2018-04,2018-08,5,2,0.6937152777777778,229.5
45c20d94d9171b0bcfab3c955e47d67b,cordeiropolis,SP,1.0,21.05,81.11,210.57,21.740000000000002,5.0,2017-05,2017-08,3,1,1.496585648148148,137.7
45d33f715e24d15a6ccf5c17b3a23e3c,sorocaba,SP,3.0,774.37,881.09,7743.53,59.67,5.0,2016-10,2018-08,15,3,1.8979745370370371,688.5
461ff5303b6c9c1a4a07f40c5aece516,pinhais,PR,1.0,20.75,58.73,207.48000000000002,34.9,5.0,2018-02,2018-07,3,2,1.7247916666666667,137.7
466222e777149751370e7e98fb623b0c,rio de janeiro,RJ,1.0,10.55,17.55,105.45,87.9,5.0,2018-08,2018-08,1,1,0.6185300925925926,45.9
4677a5437afda5fa7140b927b07be1cc,japira,PR,2.0,383.56,420.0,3835.7,202.0,4.0,2018-04,2018-08,4,1,2.0096296296296297,183.6
46dc3b2cc0980fb8ec44634e21d2718e,rio de janeiro,RJ,23.0,13971.64,11487.27,139716.27,219.99,5.0,2016-10,2018-08,21,5,2.003298611111111,963.9
46ef1a25845fc051c2998d878354810c,claudio,MG,1.0,34.84,98.04,348.45,56.06,4.0,2017-09,2018-08,4,1,1.7544791666666666,183.6
4736e9d642ef4257cd7622516931eb51,piracicaba,SP,2.0,215.0,418.97,2149.83,29.99,5.0,2017-11,2018-08,7,2,1.0403472222222223,321.3
47648caee88ccfe951fbb27fbf7b4cbe,diadema,SP,1.0,163.29,68.0,1632.99,535.0,5.0,2018-04,2018-05,2,1,2.476053240740741,91.8
478bfe564db21eeb44386606aa30b650,pedro leopoldo,MG,1.0,23.08,48.1,230.8,69.9,5.0,2017-10,2017-12,2,1,3.7471412037037037,91.8
47efca563408aae19bb7206c2d969ea9,teresina,PI,1.0,301.09000000000003,408.55,3010.73,295.0,5.0,2018-01,2018-08,7,1,0.9127430555555556,321.3
47f55702f598c7c6cc8458b0fbc1c49a,dores de campos,MG,1.0,9.48,19.77,94.77,75.0,5.0,2017-09,2017-09,1,1,6.158900462962963,45.9
48162d548f5b1b11b9d29d1e01f75a61,piracicaba,SP,3.0,4338.34,2138.2,43382.99,174.8,4.5,2017-01,2018-08,19,5,1.0989583333333333,872.1
4830e40640734fc1c52cd21127c341d4,sao paulo,SP,14.0,1410.19,3024.88,14102.34,39.0,5.0,2017-07,2018-08,14,3,1.1478819444444444,642.6
48328ec9a579151d9cc6a86d4a59336c,canoas,RS,1.0,119.68,97.78,1196.78,1099.0,2.0,2017-09,2017-09,1,1,2.1684722222222224,45.9
483ca627d131e18f988349b1655c0acd,mogi mirim,SP,1.0,28.37,19.73,283.73,264.0,5.0,2018-03,2018-03,1,1,4.260370370370371,45.9
48436dade18ac8b2bce089ec2a041202,volta redonda,SP,8.0,1744.74,2959.05,17448.13,55.9,5.0,2017-03,2018-08,15,3,3.789710648148148,688.5
485452467ff670447e84a8370c3fc898,taio,SC,1.0,31.54,139.74,315.44,42.9,5.0,2018-02,2018-03,2,1,3.1169444444444445,91.8
4867209cb29b56b92893d7bde3ce8012,jau,SP,1.0,16.92,19.15,169.15,150.0,4.0,2018-06,2018-06,1,1,3.9239236111111113,45.9
4869f7a5dfa277a7dca6462dcf3b52b2,guariba,SP,64.0,25776.26,20268.63,257759.7,170.0,5.0,2017-03,2018-08,17,5,1.9588425925925925,780.3
48985c61529077fa4f1e38bcff0f2ed3,porto alegre,RS,1.0,102.73,148.07,1027.37,129.9,4.0,2017-01,2017-08,6,1,0.6866087962962963,275.4
48b6c3f4c6a93171da04b75313f2130f,osvaldo cruz,SP,1.0,32.81,37.8,328.06,145.13,5.0,2018-03,2018-04,2,1,2.3955266203703705,91.8
48bad451945f5227341793478d6353ea,sao paulo,SP,1.0,38.45,77.49000000000001,384.49,116.0,4.0,2017-02,2017-12,3,1,13.218240740740741,137.7
48e5ee06fb2dc74df1c711a9b6dfac2a,oliveira,MG,1.0,30.69,45.3,306.9,19.0,5.0,2018-02,2018-02,1,3,3.1123148148148148,45.9
48e954b2da4f6a750c844173b347ed40,porto alegre,RS,1.0,221.44,159.01,2214.41,55.76,4.0,2018-04,2018-05,2,5,0.6023726851851852,91.8
48efc9d94a9834137efd9ea76b065a38,curitiba,PR,16.0,73.08,320.40000000000003,731.36,10.4,5.0,2016-12,2017-01,2,2,4.513101851851852,91.8
48fb026ed7455a42f5d3e9390ed5088e,barra mansa,RJ,2.0,71.83,219.0,718.3100000000001,60.44500000000001,3.0,2017-05,2017-08,4,1,1.5703703703703704,183.6
49067458c68f7701fd334ce326accbe0,juiz de fora,MG,2.0,403.79,573.85,4037.95,28.45,4.0,2017-09,2018-08,8,3,4.235752314814815,367.2
4917cee8d902e13428c3ec4b1ca6f315,blumenau,SC,2.0,617.87,1138.02,6178.34,159.0,5.0,2017-05,2018-08,14,1,6.7546875,642.6
491a5ada3aa1678414e990262c4bbdc1,sao paulo,SP,1.0,143.56,15.58,1435.58,1420.0,5.0,2017-04,2017-04,1,1,1.6285532407407408,45.9
49383af7ab774e4e8f3000f49c83dc4b,taubate,SP,1.0,203.28,242.23,2032.59,55.0,5.0,2018-04,2018-08,5,4,2.733431712962963,229.5
4965a7002cca77301c82d3f91b82e1a9,sorocaba,SP,1.0,1.64,7.87,16.36,8.49,5.0,2018-04,2018-04,1,1,1.0098726851851851,45.9
497709c2976a8fa308730a2dec5b0726,diadema,SP,1.0,18.8,18.04,188.08,38.0,5.0,2018-07,2018-07,1,2,3.835821759259259,45.9
4978a02ea9c8be7a9b5480680f40334e,sao paulo,SP,2.0,259.34000000000003,312.5,2593.2,63.89,4.0,2018-03,2018-08,6,2,1.1525925925925926,275.4
499185655c29ecfdbfe776ef7cf875b5,porto alegre,RS,1.0,10.63,17.33,106.33,89.0,4.0,2018-06,2018-06,1,1,4.897881944444444,45.9
4992e76a42cb3aad7a7047e0d3d7e729,sao paulo,SP,3.0,439.81,950.71,4397.9800000000005,29.9,5.0,2017-05,2018-08,16,3,0.8115856481481482,734.4
499ec63c58e51296c9cf57edcfe1c8a8,sao paulo,SP,1.0,41.3,47.93,412.93,75.0,5.0,2018-04,2018-06,3,1,0.8079861111111111,137.7
49cdc90518a4f82676b38b3c1aa43ff6,sao paulo,SP,1.0,162.21,82.61,1622.11,249.9,4.0,2018-06,2018-08,3,1,2.081111111111111,137.7
49e7217cfe4e427191c378ec626d8737,formiga,MG,1.0,332.57,352.09000000000003,3325.65,133.9,5.0,2017-05,2018-05,7,2,2.29,321.3
49f8d2ea7b718d0ce587d34207caf2b4,sao bernardo do campo,SP,1.0,15.03,15.36,150.27,149.9,5.0,2018-08,2018-08,1,1,3.698240740740741,45.9
4a1917ef994878940e1fb03eeb787ad7,brasilia,DF,1.0,143.48000000000002,78.62,1434.6799999999998,269.0,2.0,2018-06,2018-07,2,2,1.0547685185185185,91.8
4a1f694197d05fe70026b016a7316b41,pedreira,SP,2.0,285.17,370.98,2851.59,34.99,5.0,2018-02,2018-08,5,3,1.8295833333333333,229.5
4a23adac87cf538689fa600d976f78b2,sao paulo,SP,2.0,29.72,27.2,297.20000000000005,135.0,4.5,2018-08,2018-08,1,1,6.356921296296296,45.9
4a3ca9315b744ce9f8e9374361493884,ibitinga,SP,86.0,29391.39,35963.14,293911.45,89.9,4.0,2017-01,2018-08,20,5,1.8506944444444444,918.0
4a3ccda38b2129705f3fb522db62ca31,marilia,SP,5.0,2413.87,1434.31,24138.43,142.9,5.0,2017-09,2018-08,12,3,1.2880729166666667,550.8
4a5b36211b1f51bf7eaa5c10a57fa483,sao goncalo,RJ,1.0,15.53,16.07,155.26,139.19,5.0,2018-08,2018-08,1,1,0.6546527777777778,45.9
4a82168aaef173cbb6e46ae88728f919,irati,PR,2.0,61.23,100.39,612.39,149.0,4.5,2018-07,2018-08,2,1,1.7526041666666665,91.8
4a82c4af97ffc0fb2dc26bfdc03b1842,lagoa da prata,MG,1.0,21.09,67.2,210.89999999999998,60.0,5.0,2017-05,2017-08,3,1,1.8312037037037037,137.7
4aba391bc3b88717ce08eb11e44937b2,arraial d'ajuda (porto seguro),BA,1.0,852.95,781.84,8529.44,159.0,5.0,2017-02,2018-08,16,2,0.8019212962962963,734.4
4aba6a02a788d3ec81c03137144d9a80,canoinhas,SC,1.0,10.53,15.38,105.28,89.9,5.0,2018-01,2018-01,1,1,1.2074421296296296,45.9
4b0fdb526525f9890eb145bf1534640e,ibitinga,SP,2.0,382.9,553.24,3828.98,127.9,5.0,2018-02,2018-08,7,2,0.9705902777777777,321.3
4b1eaadf791bdbbad8c4a35b65236d52,ribeirao preto,SP,2.0,102.91,80.23,1029.04,113.9,2.0,2016-10,2017-03,2,1,21.146105324074075,91.8
